Time,Temperature
2022-10-16 07:00:00,22.7
2022-10-16 07:04:00,22.7
2022-10-16 07:09:00,22.7
2022-10-16 07:15:00,22.6
2022-10-16 07:19:00,22.6
2022-10-16 07:24:00,22.6
2022-10-16 07:30:00,22.6
2022-10-16 07:34:00,22.6
2022-10-16 07:39:00,22.6
2022-10-16 07:45:00,22.6
2022-10-16 07:50:00,22.6
2022-10-16 07:55:00,22.5
2022-10-16 07:59:00,22.5
2022-10-16 08:04:00,22.4
2022-10-16 08:10:00,22.4
2022-10-16 08:15:00,22.4
2022-10-16 08:19:00,22.4
2022-10-16 08:25:00,22.4
2022-10-16 08:30:00,22.4
2022-10-16 08:35:00,22.4
2022-10-16 08:40:00,22.4
2022-10-16 08:44:00,22.4
2022-10-16 08:49:00,22.3
2022-10-16 08:55:00,22.3
2022-10-16 08:59:00,22.3
2022-10-16 09:05:00,22.3
2022-10-16 09:17:00,22.3
2022-10-16 09:19:00,22.3
2022-10-16 09:25:00,22.3
2022-10-16 09:29:00,22.3
2022-10-16 09:35:00,22.3
2022-10-16 09:39:00,22.3
2022-10-16 09:44:00,22.3
2022-10-16 09:50:00,22.3
2022-10-16 09:54:00,22.3
2022-10-16 09:59:00,22.3
2022-10-16 10:05:00,22.3
2022-10-16 10:10:00,22.4
2022-10-16 10:14:00,22.4
2022-10-16 10:19:00,22.4
2022-10-16 10:24:00,22.4
2022-10-16 10:29:00,22.4
2022-10-16 10:35:00,22.4
2022-10-16 10:39:00,22.4
2022-10-16 10:44:00,22.4
2022-10-16 10:50:00,22.5
2022-10-16 10:55:00,22.5
2022-10-16 10:59:00,22.5
2022-10-16 11:04:00,22.6
2022-10-16 11:09:00,22.6
2022-10-16 11:14:00,22.6
2022-10-16 11:20:00,22.6
2022-10-16 11:24:00,22.7
2022-10-16 11:31:00,22.7
2022-10-16 11:35:00,22.8
2022-10-16 11:39:00,22.8
2022-10-16 11:45:00,22.8
2022-10-16 11:50:00,22.8
2022-10-16 11:54:00,22.9
2022-10-16 12:00:00,22.9
2022-10-16 12:04:00,22.9
2022-10-16 12:09:00,22.9
2022-10-16 12:15:00,23.0
2022-10-16 12:19:00,23.0
2022-10-16 12:24:00,23.1
2022-10-16 12:30:00,23.1
2022-10-16 12:44:00,23.1
2022-10-16 12:45:00,23.1
2022-10-16 12:49:00,23.2
2022-10-16 12:55:00,23.2
2022-10-16 12:59:00,23.2
2022-10-16 13:04:00,23.3
2022-10-16 13:09:00,23.3
2022-10-16 13:14:00,23.3
2022-10-16 13:20:00,23.3
2022-10-16 13:24:00,23.3
2022-10-16 13:29:00,23.4
2022-10-16 13:34:00,23.4
2022-10-16 13:39:00,23.4
2022-10-16 13:44:00,23.4
2022-10-16 13:49:00,23.4
2022-10-16 13:54:00,23.5
2022-10-16 14:00:00,23.5
2022-10-16 14:04:00,23.6
2022-10-16 14:09:00,23.6
2022-10-16 14:15:00,23.6
2022-10-16 14:19:00,23.6
2022-10-16 14:25:00,23.6
2022-10-16 14:29:00,23.6
2022-10-16 14:34:00,23.7
2022-10-16 14:40:00,23.7
2022-10-16 14:44:00,23.8
2022-10-16 14:49:00,23.8
2022-10-16 14:54:00,23.8
2022-10-16 14:59:00,23.8
2022-10-16 15:05:00,23.8
2022-10-16 15:09:00,23.9
2022-10-16 15:14:00,23.9
2022-10-16 15:19:00,23.9
2022-10-16 15:24:00,23.9
2022-10-16 15:29:00,23.9
2022-10-16 15:35:00,24.0
2022-10-16 15:39:00,24.0
2022-10-16 15:44:00,24.0
2022-10-16 15:50:00,24.1
2022-10-16 15:54:00,24.1
2022-10-16 16:00:00,24.1
2022-10-16 16:13:00,24.1
2022-10-16 16:14:00,24.2
2022-10-16 16:19:00,24.2
2022-10-16 16:24:00,24.2
2022-10-16 16:30:00,24.3
2022-10-16 16:34:00,24.3
2022-10-16 16:39:00,24.3
2022-10-16 16:44:00,24.3
2022-10-16 16:49:00,24.3
2022-10-16 16:54:00,24.3
2022-10-16 16:59:00,24.4
2022-10-16 17:04:00,24.4
2022-10-16 17:09:00,24.4
2022-10-16 17:15:00,24.4
2022-10-16 17:19:00,24.4
2022-10-16 17:24:00,24.4
2022-10-16 17:29:00,24.4
2022-10-16 17:34:00,24.4
2022-10-16 17:39:00,24.4
2022-10-16 17:44:00,24.5
2022-10-16 17:49:00,24.5
2022-10-16 17:54:00,24.5
2022-10-16 17:59:00,24.5
2022-10-16 18:04:00,24.5
2022-10-16 18:09:00,24.5
2022-10-16 18:15:00,24.6
2022-10-16 18:19:00,24.6
2022-10-16 18:24:00,24.6
2022-10-16 18:29:00,24.6
2022-10-16 18:34:00,24.6
2022-10-16 18:39:00,24.6
2022-10-16 18:45:00,24.6
2022-10-16 18:49:00,24.6
2022-10-16 18:54:00,24.7
2022-10-16 19:00:00,24.7
2022-10-16 19:04:00,24.7
2022-10-16 19:09:00,24.7
2022-10-16 19:14:00,24.7
2022-10-16 19:19:00,24.7
2022-10-16 19:24:00,24.7
2022-10-16 19:29:00,24.7
2022-10-16 19:44:00,24.7
2022-10-16 19:46:00,24.7
2022-10-16 19:50:00,24.7
2022-10-16 19:55:00,24.7
2022-10-16 20:00:00,24.7
2022-10-16 20:05:00,24.6
2022-10-16 20:10:00,24.6
2022-10-16 20:15:00,24.6
2022-10-16 20:20:00,24.6
2022-10-16 20:25:00,24.6
2022-10-16 20:30:00,24.6
2022-10-16 20:35:00,24.6
2022-10-16 20:40:00,24.5
2022-10-16 20:45:00,24.5
2022-10-16 20:50:00,24.5
2022-10-16 20:55:00,24.4
2022-10-16 21:00:00,24.4
2022-10-16 21:05:00,24.4
2022-10-16 21:10:00,24.4
2022-10-16 21:15:00,24.4
2022-10-16 21:20:00,24.3
2022-10-16 21:26:00,24.3
2022-10-16 21:30:00,24.3
2022-10-16 21:35:00,24.3
2022-10-16 21:40:00,24.3
2022-10-16 21:45:00,24.3
2022-10-16 21:50:00,24.3
2022-10-16 21:55:00,24.3
2022-10-16 22:00:00,24.3
2022-10-16 22:06:00,24.2
2022-10-16 22:10:00,24.2
2022-10-16 22:15:00,24.2
2022-10-16 22:21:00,24.1
2022-10-16 22:25:00,24.1
2022-10-16 22:30:00,24.1
2022-10-16 22:35:00,24.1
2022-10-16 22:40:00,24.1
2022-10-16 22:45:00,24.1
2022-10-16 22:50:00,24.0
2022-10-16 22:55:00,24.0
2022-10-16 23:01:00,24.0
2022-10-16 23:11:00,23.9
2022-10-16 23:15:00,23.9
2022-10-16 23:20:00,23.9
2022-10-16 23:25:00,23.9
2022-10-16 23:30:00,23.9
2022-10-16 23:35:00,23.9
2022-10-16 23:40:00,23.9
2022-10-16 23:45:00,23.9
2022-10-16 23:50:00,23.8
2022-10-16 23:56:00,23.8
2022-10-17 00:00:00,23.8
2022-10-17 00:05:00,23.8
2022-10-17 00:10:00,23.8
2022-10-17 00:15:00,23.8
2022-10-17 00:20:00,23.8
2022-10-17 00:25:00,23.8
2022-10-17 00:30:00,23.8
2022-10-17 00:35:00,23.8
2022-10-17 00:40:00,23.8
2022-10-17 00:45:00,23.8
2022-10-17 00:49:00,23.7
2022-10-17 00:55:00,23.7
2022-10-17 01:00:00,23.7
2022-10-17 01:05:00,23.7
2022-10-17 01:10:00,23.7
2022-10-17 01:15:00,23.7
2022-10-17 01:20:00,23.6
2022-10-17 01:26:00,23.6
2022-10-17 01:30:00,23.6
2022-10-17 01:35:00,23.6
2022-10-17 01:40:00,23.6
2022-10-17 01:45:00,23.6
2022-10-17 01:50:00,23.6
2022-10-17 01:55:00,23.6
2022-10-17 02:00:00,23.6
2022-10-17 02:05:00,23.5
2022-10-17 02:10:00,23.5
2022-10-17 02:15:00,23.5
2022-10-17 02:20:00,23.4
2022-10-17 02:25:00,23.4
2022-10-17 02:41:00,23.4
2022-10-17 02:45:00,23.4
2022-10-17 02:50:00,23.4
2022-10-17 02:55:00,23.4
2022-10-17 03:00:00,23.3
2022-10-17 03:05:00,23.3
2022-10-17 03:11:00,23.3
2022-10-17 03:15:00,23.3
2022-10-17 03:19:00,23.3
2022-10-17 03:25:00,23.3
2022-10-17 03:30:00,23.3
2022-10-17 03:35:00,23.2
2022-10-17 03:40:00,23.2
2022-10-17 03:45:00,23.2
2022-10-17 03:50:00,23.2
2022-10-17 03:55:00,23.1
2022-10-17 04:00:00,23.1
2022-10-17 04:06:00,23.1
2022-10-17 04:10:00,23.1
2022-10-17 04:15:00,23.1
2022-10-17 04:20:00,23.1
2022-10-17 04:25:00,23.1
2022-10-17 04:30:00,23.0
2022-10-17 04:35:00,23.0
2022-10-17 04:40:00,23.0
2022-10-17 04:45:00,23.0
2022-10-17 04:50:00,22.9
2022-10-17 04:55:00,22.9
2022-10-17 05:00:00,22.9
2022-10-17 05:05:00,22.9
2022-10-17 05:10:00,22.9
2022-10-17 05:15:00,22.9
2022-10-17 05:20:00,22.9
2022-10-17 05:25:00,22.9
2022-10-17 05:30:00,22.9
2022-10-17 05:35:00,22.9
2022-10-17 05:41:00,22.8
2022-10-17 05:45:00,22.8
2022-10-17 05:50:00,22.8
2022-10-17 06:08:00,22.8
2022-10-17 06:10:00,22.8
2022-10-17 06:15:00,22.7
2022-10-17 06:20:00,22.7
2022-10-17 06:26:00,22.7
2022-10-17 06:30:00,22.7
2022-10-17 06:34:00,22.7
2022-10-17 06:40:00,22.6
2022-10-17 06:45:00,22.6
2022-10-17 06:50:00,22.6
2022-10-17 06:55:00,22.6
2022-10-17 07:00:00,22.6
2022-10-17 07:05:00,22.6
2022-10-17 07:10:00,22.6
2022-10-17 07:16:00,22.5
2022-10-17 07:20:00,22.5
2022-10-17 07:25:00,22.5
2022-10-17 07:30:00,22.5
2022-10-17 07:35:00,22.4
2022-10-17 07:40:00,22.4
2022-10-17 07:45:00,22.4
2022-10-17 07:50:00,22.4
2022-10-17 07:55:00,22.4
2022-10-17 08:00:00,22.4
2022-10-17 08:05:00,22.4
2022-10-17 08:10:00,22.4
2022-10-17 08:15:00,22.4
2022-10-17 08:20:00,22.4
2022-10-17 08:25:00,22.4
2022-10-17 08:30:00,22.4
2022-10-17 08:35:00,22.4
2022-10-17 08:40:00,22.4
2022-10-17 08:45:00,22.4
2022-10-17 08:50:00,22.3
2022-10-17 08:55:00,22.3
2022-10-17 09:00:00,22.3
2022-10-17 09:05:00,22.3
2022-10-17 09:11:00,22.3
2022-10-17 09:15:00,22.4
2022-10-17 09:20:00,22.3
2022-10-17 09:25:00,22.3
2022-10-17 09:37:00,22.35
2022-10-17 09:40:00,22.4
2022-10-17 09:45:00,22.4
2022-10-17 09:49:00,22.4
2022-10-17 09:55:00,22.4
2022-10-17 09:59:00,22.4
2022-10-17 10:05:00,22.4
2022-10-17 10:10:00,22.4
2022-10-17 10:15:00,22.4
2022-10-17 10:20:00,22.4
2022-10-17 10:25:00,22.4
2022-10-17 10:32:00,22.4
2022-10-17 10:35:00,22.4
2022-10-17 10:41:00,22.4
2022-10-17 10:44:00,22.4
2022-10-17 10:50:00,22.4
2022-10-17 10:55:00,22.5
2022-10-17 11:00:00,22.5
2022-10-17 11:05:00,22.5
2022-10-17 11:10:00,22.5
2022-10-17 11:15:00,22.6
2022-10-17 11:21:00,22.6
2022-10-17 11:25:00,22.6
2022-10-17 11:30:00,22.6
2022-10-17 11:35:00,22.6
2022-10-17 11:40:00,22.6
2022-10-17 11:46:00,22.6
2022-10-17 11:50:00,22.7
2022-10-17 11:55:00,22.7
2022-10-17 12:00:00,22.7
2022-10-17 12:05:00,22.7
2022-10-17 12:10:00,22.8
2022-10-17 12:15:00,22.8
2022-10-17 12:20:00,22.8
2022-10-17 12:25:00,22.8
2022-10-17 12:30:00,22.8
2022-10-17 12:36:00,22.8
2022-10-17 12:40:00,22.9
2022-10-17 12:46:00,22.9
2022-10-17 12:50:00,22.9
2022-10-17 13:05:00,22.9
2022-10-17 13:06:00,23.0
2022-10-17 13:11:00,23.0
2022-10-17 13:16:00,23.1
2022-10-17 13:21:00,23.1
2022-10-17 13:26:00,23.1
2022-10-17 13:31:00,23.1
2022-10-17 13:36:00,23.1
2022-10-17 13:41:00,23.2
2022-10-17 13:47:00,23.2
2022-10-17 13:51:00,23.3
2022-10-17 13:56:00,23.3
2022-10-17 14:01:00,23.3
2022-10-17 14:06:00,23.1
2022-10-17 14:12:00,22.2
2022-10-17 14:16:00,21.0
2022-10-17 14:21:00,19.8
2022-10-17 14:26:00,18.8
2022-10-17 14:31:00,17.9
2022-10-17 14:36:00,17.2
2022-10-17 14:41:00,16.6
2022-10-17 14:46:00,16.0
2022-10-17 14:51:00,15.6
2022-10-17 14:56:00,15.3
2022-10-17 15:01:00,15.0
2022-10-17 15:06:00,14.8
2022-10-17 15:11:00,14.9
2022-10-17 15:15:00,14.9
2022-10-17 15:22:00,14.8
2022-10-17 15:26:00,14.5
2022-10-17 15:31:00,14.3
2022-10-17 15:36:00,14.3
2022-10-17 15:41:00,14.4
2022-10-17 15:46:00,14.4
2022-10-17 15:51:00,14.3
2022-10-17 15:57:00,14.0
2022-10-17 16:01:00,13.9
2022-10-17 16:06:00,14.1
2022-10-17 16:11:00,14.2
2022-10-17 16:15:00,14.1
2022-10-17 16:21:00,13.8
2022-10-17 16:36:00,13.8
2022-10-17 16:37:00,13.9
2022-10-17 16:41:00,13.8
2022-10-17 16:46:00,13.6
2022-10-17 16:51:00,13.5
2022-10-17 16:56:00,13.8
2022-10-17 17:00:00,13.8
2022-10-17 17:06:00,13.6
2022-10-17 17:11:00,13.4
2022-10-17 17:16:00,13.4
2022-10-17 17:21:00,13.7
2022-10-17 17:26:00,13.6
2022-10-17 17:32:00,13.4
2022-10-17 17:34:00,13.4
2022-10-17 17:36:00,13.3
2022-10-17 17:41:00,13.4
2022-10-17 17:46:00,13.5
2022-10-17 17:51:00,13.4
2022-10-17 17:56:00,13.2
2022-10-17 18:01:00,13.3
2022-10-17 18:06:00,13.4
2022-10-17 18:11:00,13.4
2022-10-17 18:16:00,13.1
2022-10-17 18:21:00,13.2
2022-10-17 18:25:00,13.4
2022-10-17 18:31:00,13.3
2022-10-17 18:36:00,13.1
2022-10-17 18:41:00,13.2
2022-10-17 18:46:00,13.4
2022-10-17 18:52:00,13.3
2022-10-17 18:56:00,13.1
2022-10-17 19:01:00,13.3
2022-10-17 19:06:00,13.4
2022-10-17 19:11:00,13.3
2022-10-17 19:16:00,13.0
2022-10-17 19:21:00,13.3
2022-10-17 19:26:00,13.3
2022-10-17 19:31:00,13.2
2022-10-17 19:36:00,13.0
2022-10-17 19:41:00,13.2
2022-10-17 19:46:00,13.3
2022-10-17 19:52:00,13.0
2022-10-17 20:05:00,13.200000000000001
2022-10-17 20:11:00,13.0
2022-10-17 20:15:00,13.1
2022-10-17 20:21:00,13.3
2022-10-17 20:26:00,13.2
2022-10-17 20:31:00,12.9
2022-10-17 20:36:00,13.1
2022-10-17 20:41:00,13.3
2022-10-17 20:46:00,13.1
2022-10-17 20:51:00,12.9
2022-10-17 20:55:00,13.2
2022-10-17 21:01:00,13.3
2022-10-17 21:06:00,13.1
2022-10-17 21:12:00,13.0
2022-10-17 21:16:00,13.3
2022-10-17 21:21:00,13.2
2022-10-17 21:26:00,12.9
2022-10-17 21:31:00,13.1
2022-10-17 21:36:00,13.3
2022-10-17 21:40:00,13.1
2022-10-17 21:47:00,12.9
2022-10-17 21:51:00,13.1
2022-10-17 21:56:00,13.3
2022-10-17 22:01:00,13.0
2022-10-17 22:06:00,12.9
2022-10-17 22:11:00,13.3
2022-10-17 22:17:00,13.3
2022-10-17 22:21:00,12.9
2022-10-17 22:26:00,13.0
2022-10-17 22:30:00,13.3
2022-10-17 22:37:00,13.1
2022-10-17 22:41:00,12.9
2022-10-17 22:46:00,13.2
2022-10-17 22:51:00,13.3
2022-10-17 22:56:00,13.0
2022-10-17 23:01:00,12.9
2022-10-17 23:06:00,13.3
2022-10-17 23:11:00,13.1
2022-10-17 23:16:00,12.9
2022-10-17 23:21:00,13.1
2022-10-17 23:26:00,13.2
2022-10-17 23:31:00,13.0
2022-10-17 23:36:00,12.9
2022-10-17 23:41:00,13.2
2022-10-17 23:46:00,13.2
2022-10-17 23:51:00,12.9
2022-10-17 23:56:00,13.1
2022-10-18 00:01:00,13.3
2022-10-18 00:06:00,13.0
2022-10-18 00:11:00,12.9
2022-10-18 00:16:00,13.2
2022-10-18 00:21:00,13.3
2022-10-18 00:26:00,12.9
2022-10-18 00:31:00,13.0
2022-10-18 00:36:00,13.3
2022-10-18 00:42:00,13.1
2022-10-18 00:46:00,12.9
2022-10-18 00:50:00,13.1
2022-10-18 00:56:00,13.3
2022-10-18 01:01:00,13.0
2022-10-18 01:06:00,13.0
2022-10-18 01:11:00,13.3
2022-10-18 01:16:00,13.1
2022-10-18 01:21:00,12.9
2022-10-18 01:26:00,13.1
2022-10-18 01:31:00,13.3
2022-10-18 01:36:00,13.1
2022-10-18 01:41:00,12.9
2022-10-18 01:46:00,13.3
2022-10-18 01:51:00,13.2
2022-10-18 01:56:00,13.0
2022-10-18 02:01:00,13.2
2022-10-18 02:06:00,13.4
2022-10-18 02:11:00,13.1
2022-10-18 02:16:00,13.0
2022-10-18 02:21:00,13.3
2022-10-18 02:26:00,13.3
2022-10-18 02:31:00,13.0
2022-10-18 02:36:00,13.2
2022-10-18 02:41:00,13.3
2022-10-18 02:46:00,13.1
2022-10-18 02:51:00,13.0
2022-10-18 02:56:00,13.3
2022-10-18 03:01:00,13.2
2022-10-18 03:06:00,13.0
2022-10-18 03:12:00,13.1
2022-10-18 03:16:00,13.3
2022-10-18 03:21:00,13.1
2022-10-18 03:26:00,12.9
2022-10-18 03:31:00,13.3
2022-10-18 03:36:00,13.3
2022-10-18 03:41:00,12.9
2022-10-18 03:46:00,13.0
2022-10-18 03:51:00,13.3
2022-10-18 03:56:00,13.1
2022-10-18 04:02:00,12.9
2022-10-18 04:06:00,13.1
2022-10-18 04:11:00,13.3
2022-10-18 04:16:00,13.0
2022-10-18 04:21:00,13.0
2022-10-18 04:26:00,13.3
2022-10-18 04:31:00,13.2
2022-10-18 04:36:00,12.9
2022-10-18 04:41:00,13.1
2022-10-18 04:47:00,13.4
2022-10-18 04:51:00,13.1
2022-10-18 04:56:00,12.9
2022-10-18 05:01:00,13.2
2022-10-18 05:06:00,13.3
2022-10-18 05:11:00,13.0
2022-10-18 05:16:00,13.0
2022-10-18 05:21:00,13.3
2022-10-18 05:26:00,13.2
2022-10-18 05:32:00,12.9
2022-10-18 05:37:00,13.1
2022-10-18 05:41:00,13.3
2022-10-18 05:46:00,13.1
2022-10-18 05:51:00,12.9
2022-10-18 05:56:00,13.2
2022-10-18 06:01:00,13.3
2022-10-18 06:06:00,13.0
2022-10-18 06:11:00,13.0
2022-10-18 06:16:00,13.3
2022-10-18 06:31:00,13.066666666666668
2022-10-18 06:36:00,13.3
2022-10-18 06:41:00,13.1
2022-10-18 06:46:00,12.9
2022-10-18 06:51:00,13.2
2022-10-18 06:56:00,13.3
2022-10-18 07:02:00,13.0
2022-10-18 07:06:00,12.9
2022-10-18 07:11:00,13.3
2022-10-18 07:16:00,13.3
2022-10-18 07:21:00,13.0
2022-10-18 07:26:00,13.0
2022-10-18 07:31:00,13.4
2022-10-18 07:36:00,13.3
2022-10-18 07:42:00,13.0
2022-10-18 07:46:00,13.1
2022-10-18 07:51:00,13.4
2022-10-18 07:57:00,13.2
2022-10-18 08:01:00,12.9
2022-10-18 08:06:00,13.1
2022-10-18 08:11:00,13.4
2022-10-18 08:16:00,13.1
2022-10-18 08:21:00,13.0
2022-10-18 08:26:00,13.3
2022-10-18 08:31:00,13.4
2022-10-18 08:36:00,13.1
2022-10-18 08:41:00,13.0
2022-10-18 08:46:00,13.4
2022-10-18 08:51:00,13.4
2022-10-18 08:56:00,13.1
2022-10-18 09:01:00,13.0
2022-10-18 09:06:00,13.4
2022-10-18 09:11:00,13.4
2022-10-18 09:16:00,13.1
2022-10-18 09:21:00,13.0
2022-10-18 09:26:00,13.3
2022-10-18 09:31:00,13.4
2022-10-18 09:37:00,13.1
2022-10-18 09:41:00,13.0
2022-10-18 09:57:00,13.35
2022-10-18 10:01:00,13.1
2022-10-18 10:06:00,13.3
2022-10-18 10:11:00,13.6
2022-10-18 10:17:00,13.3
2022-10-18 10:21:00,13.1
2022-10-18 10:25:00,13.3
2022-10-18 10:31:00,13.6
2022-10-18 10:36:00,13.4
2022-10-18 10:42:00,13.1
2022-10-18 10:46:00,13.3
2022-10-18 10:51:00,13.6
2022-10-18 10:56:00,13.4
2022-10-18 11:01:00,13.2
2022-10-18 11:06:00,13.3
2022-10-18 11:12:00,13.6
2022-10-18 11:16:00,13.5
2022-10-18 11:21:00,13.2
2022-10-18 11:26:00,13.3
2022-10-18 11:31:00,13.6
2022-10-18 11:36:00,13.6
2022-10-18 11:41:00,13.2
2022-10-18 11:46:00,13.3
2022-10-18 11:51:00,13.6
2022-10-18 11:56:00,13.6
2022-10-18 12:01:00,13.3
2022-10-18 12:06:00,13.3
2022-10-18 12:11:00,13.6
2022-10-18 12:16:00,13.6
2022-10-18 12:21:00,13.3
2022-10-18 12:26:00,13.3
2022-10-18 12:31:00,13.6
2022-10-18 12:36:00,13.6
2022-10-18 12:44:00,13.3
2022-10-18 12:46:00,13.3
2022-10-18 12:51:00,13.6
2022-10-18 12:56:00,13.6
2022-10-18 13:01:00,13.3
2022-10-18 13:07:00,13.3
2022-10-18 13:11:00,13.6
2022-10-18 13:16:00,13.6
2022-10-18 13:30:00,13.4
2022-10-18 13:31:00,13.7
2022-10-18 13:36:00,13.6
2022-10-18 13:41:00,13.3
2022-10-18 13:46:00,13.4
2022-10-18 13:51:00,13.6
2022-10-18 13:56:00,13.5
2022-10-18 14:02:00,13.3
2022-10-18 14:06:00,13.4
2022-10-18 14:11:00,13.7
2022-10-18 14:17:00,13.5
2022-10-18 14:21:00,13.2
2022-10-18 14:26:00,13.4
2022-10-18 14:32:00,13.6
2022-10-18 14:36:00,13.4
2022-10-18 14:41:00,13.2
2022-10-18 14:46:00,13.4
2022-10-18 14:51:00,13.6
2022-10-18 14:56:00,13.3
2022-10-18 15:02:00,13.2
2022-10-18 15:06:00,13.4
2022-10-18 15:11:00,13.5
2022-10-18 15:16:00,13.2
2022-10-18 15:21:00,13.2
2022-10-18 15:26:00,13.5
2022-10-18 15:31:00,13.5
2022-10-18 15:36:00,13.1
2022-10-18 15:41:00,13.1
2022-10-18 15:46:00,13.4
2022-10-18 15:52:00,13.4
2022-10-18 15:56:00,13.1
2022-10-18 16:01:00,13.2
2022-10-18 16:06:00,13.5
2022-10-18 16:11:00,13.4
2022-10-18 16:16:00,13.1
2022-10-18 16:21:00,13.3
2022-10-18 16:26:00,13.5
2022-10-18 16:31:00,13.3
2022-10-18 16:36:00,13.1
2022-10-18 16:42:00,13.4
2022-10-18 16:46:00,13.5
2022-10-18 16:58:00,13.149999999999999
2022-10-18 17:02:00,13.4
2022-10-18 17:07:00,13.4
2022-10-18 17:12:00,13.1
2022-10-18 17:17:00,13.1
2022-10-18 17:22:00,13.4
2022-10-18 17:29:00,13.3
2022-10-18 17:32:00,13.0
2022-10-18 17:37:00,13.1
2022-10-18 17:41:00,13.4
2022-10-18 17:47:00,13.3
2022-10-18 17:52:00,13.0
2022-10-18 17:58:00,13.1
2022-10-18 18:02:00,13.4
2022-10-18 18:07:00,13.2
2022-10-18 18:12:00,13.0
2022-10-18 18:17:00,13.3
2022-10-18 18:22:00,13.4
2022-10-18 18:27:00,13.1
2022-10-18 18:32:00,13.0
2022-10-18 18:37:00,13.3
2022-10-18 18:43:00,13.3
2022-10-18 18:47:00,13.0
2022-10-18 18:52:00,13.0
2022-10-18 18:57:00,13.3
2022-10-18 19:02:00,13.2
2022-10-18 19:06:00,12.9
2022-10-18 19:12:00,13.1
2022-10-18 19:17:00,13.3
2022-10-18 19:22:00,13.1
2022-10-18 19:27:00,12.9
2022-10-18 19:32:00,13.2
2022-10-18 19:37:00,13.3
2022-10-18 19:42:00,12.9
2022-10-18 19:47:00,12.9
2022-10-18 19:53:00,13.3
2022-10-18 19:57:00,13.3
2022-10-18 20:02:00,12.9
2022-10-18 20:07:00,12.9
2022-10-18 20:12:00,13.2
2022-10-18 20:28:00,12.850000000000001
2022-10-18 20:32:00,13.1
2022-10-18 20:37:00,12.9
2022-10-18 20:42:00,12.8
